trial_id,K,geometry,PDOP,RMSE
576,50,random,0.49169235532735006,1.7337363672609682
577,50,random,0.4629999111028756,1.689377296666411
578,50,random,0.5395680278769002,1.8527123755611814
579,50,random,0.5024478745366253,1.7721515711626161
580,50,random,0.4924731346781107,1.7339117212288815
581,50,random,0.5026655920715053,1.8315850812262386
582,50,random,0.49524746128245867,1.7797256398037724
583,50,random,0.5233026702951922,1.8900065253240916
584,50,random,0.5015244448572616,1.7941252195478434
585,50,random,0.49427024972945216,1.7553517416907092
586,50,random,0.49383755413029,1.732942492468538
587,50,random,0.4964163984579951,1.8110222860433032
588,50,random,0.49190990913359134,1.7193311124973572
589,50,random,0.4567297064182274,1.531594640145306
590,50,random,0.49726222409464493,1.7699949801727213
591,50,random,0.4977011280170707,1.725847057968258
592,50,random,0.5074615075058262,1.726970560187085
593,50,random,0.5105496852364693,1.8708742718489806
594,50,random,0.5262972276229252,1.8580319733558717
595,50,random,0.5135972692602849,1.7641840609761954
596,50,random,0.49700909516827907,1.7481169308910884
597,50,random,0.5074047430501025,1.7483180773826519
598,50,random,0.4883121284312195,1.7420534331103106
599,50,random,0.4605555262818724,1.624713081399733
600,50,diverse,0.31823104325104246,1.1138647621916151
601,50,diverse,0.31875127548316146,1.097437802080183
602,50,diverse,0.3145560381516187,1.1347085351712816
603,50,diverse,0.32608448811412605,1.1723118717031846
604,50,diverse,0.28688796095260105,0.999793464052227
605,50,diverse,0.3058388439844318,1.0612994341512612
606,50,diverse,0.29437515529233793,1.0713347850828328
607,50,diverse,0.3246915760666221,1.164565270574515
608,50,diverse,0.28837521281218503,1.0029956487841767
609,50,diverse,0.32355440099201116,1.1463887361413836
610,50,diverse,0.30575303129088466,1.042894863326128
611,50,diverse,0.30286734486724337,1.0814860086007665
612,50,diverse,0.3345603903164028,1.2086145270860273
613,50,diverse,0.3438844329978895,1.2293056676820302
614,50,diverse,0.29475638315853625,1.0567370724973166
615,50,diverse,0.29306134831787517,1.0211781361141365
616,50,diverse,0.30617998704800664,1.081938328362517
617,50,diverse,0.2949669055502763,1.0459806292609377
618,50,diverse,0.3911825598424423,1.4174367484950277
619,50,diverse,0.30121426206124935,1.0911662057277278
620,50,diverse,0.3072504572337891,1.107661551389756
621,50,diverse,0.27817726548827004,1.0074198718868594
622,50,diverse,0.3097813697821839,1.0675463557375502
623,50,diverse,0.3190636760290936,1.122576939244323
624,50,diverse,0.29546481424711935,1.0252608287935907
625,50,diverse,0.29544252186871894,0.9922133964308014
626,50,diverse,0.2989508645717936,1.0565251273133045
627,50,diverse,0.3393608850557458,1.2339364659702932
628,50,diverse,0.2720204954583367,0.9732772175091289
629,50,diverse,0.3580257060490568,1.245004127788224
